;x;y;comment_class;multiplier;
787;37,589311;55,734273;-1;1;
788;37,558526;55,728758;-1;1;
789;37,566431;55,731794;-1;1;
790;37,589311;55,734273;1;1;
791;37,558526;55,728758;1;1;
792;37,566431;55,731794;1;1;
793;37,589311;55,734273;-1;1;
794;37,558526;55,728758;-1;1;
795;37,566431;55,731794;-1;1;
796;37,668794;55,753296;-1;1;
797;37,590973;55,759532;-1;1;
798;37,589311;55,734273;-1;1;
799;37,558526;55,728758;-1;1;
800;37,566431;55,731794;-1;1;
801;37,589311;55,734273;-1;1;
802;37,558526;55,728758;-1;1;
803;37,566431;55,731794;-1;1;
804;37,590973;55,759532;-1;1;
805;37,590973;55,759532;-1;1;
806;37,67281;55,737263;1;1;
807;37,673618;55,738201;1;1;
808;37,670851;55,734516;1;1;
809;37,558526;55,728758;-1;1;
810;37,566431;55,731794;-1;1;
811;37,558526;55,728758;-1;1;
812;37,566431;55,731794;-1;1;
813;37,589311;55,734273;1;1;
814;37,558526;55,728758;1;1;
815;37,589311;55,734273;1;1;
816;37,566431;55,731794;1;1;
817;37,558526;55,728758;-1;1;
818;37,589311;55,734273;-1;1;
819;37,566431;55,731794;-1;1;
820;37,558526;55,728758;1;1;
821;37,589311;55,734273;1;1;
822;37,566431;55,731794;1;1;
823;37,545294;55,751969;-1;1;
824;37,613701;55,746527;-1;1;
825;37,615183;55,745184;-1;1;
826;37,618552;55,747961;-1;1;
827;37,617518;55,745134;-1;1;
828;37,541943;55,752501;-1;1;
829;37,589311;55,734273;-1;1;
830;37,558526;55,728758;-1;1;
831;37,566431;55,731794;-1;1;
832;37,558526;55,728758;-1;1;
833;37,589311;55,734273;-1;1;
834;37,566431;55,731794;-1;1;
835;37,589311;55,734273;1;1;
836;37,558526;55,728758;1;1;
837;37,566431;55,731794;1;1;
838;37,589482;55,744389;-1;1;
839;37,558526;55,728758;-1;1;
840;37,589311;55,734273;-1;1;
841;37,566431;55,731794;-1;1;
842;37,558526;55,728758;1;1;
843;37,589311;55,734273;1;1;
844;37,566431;55,731794;1;1;
845;37,558526;55,728758;-1;1;
846;37,589311;55,734273;-1;1;
847;37,566431;55,731794;-1;1;
848;37,590282;55,741774;1;1;
849;37,561104;55,726173;-1;1;
850;37,561104;55,726173;-1;1;
851;37,673277;55,740771;-1;1;
852;37,622136;55,7326;-1;1;
853;37,622136;55,7326;1;1;
854;37,621875;55,732388;1;1;
855;37,59807;55,760844;-1;1;
856;37,590973;55,759532;-1;1;
857;37,622136;55,7326;-1;1;
858;37,558526;55,728758;-1;1;
859;37,589311;55,734273;-1;1;
860;37,566431;55,731794;-1;1;
861;37,558526;55,728758;-1;1;
862;37,589311;55,734273;-1;1;
863;37,566431;55,731794;-1;1;
864;37,558526;55,728758;-1;1;
865;37,589311;55,734273;-1;1;
866;37,566431;55,731794;-1;1;
867;37,558526;55,728758;-1;1;
868;37,589311;55,734273;-1;1;
869;37,566431;55,731794;-1;1;
870;37,589311;55,734273;-1;1;
871;37,558526;55,728758;-1;1;
872;37,566431;55,731794;-1;1;
873;37,558526;55,728758;-1;1;
874;37,589311;55,734273;-1;1;
875;37,566431;55,731794;-1;1;
876;37,558526;55,728758;-1;1;
877;37,589311;55,734273;-1;1;
878;37,566431;55,731794;-1;1;
879;37,558526;55,728758;-1;1;
880;37,589311;55,734273;-1;1;
881;37,566431;55,731794;-1;1;
882;37,590282;55,741774;1;1;
883;37,561104;55,726173;-1;1;
884;37,561104;55,726173;-1;1;
885;37,622136;55,7326;-1;1;
886;37,590973;55,759532;-1;1;
887;37,558526;55,728758;-1;1;
888;37,589311;55,734273;-1;1;
889;37,566431;55,731794;-1;1;
890;37,558526;55,728758;-1;1;
891;37,589311;55,734273;-1;1;
892;37,566431;55,731794;-1;1;
893;37,558526;55,728758;-1;1;
894;37,589311;55,734273;-1;1;
895;37,566431;55,731794;-1;1;
896;37,558526;55,728758;-1;1;
897;37,589311;55,734273;-1;1;
898;37,566431;55,731794;-1;1;
899;37,58809;55,761092;-1;1;
900;37,590973;55,759532;-1;1;
901;37,520455;55,759826;1;1;
902;37,670124;55,77115;1;1;
903;37,641342;55,738186;-1;1;
904;37,59083;55,733548;1;1;
905;37,657889;55,78605;-1;1;
906;37,670268;55,775808;-1;1;
907;37,656694;55,786632;-1;1;
908;37,656694;55,786632;-1;1;
909;37,636581;55,771347;-1;1;
910;37,634865;55,782947;-1;1;
911;37,624687;55,772482;-1;1;
912;37,575163;55,767246;-1;1;
913;37,587694;55,756199;1;1;
914;37,576807;55,742478;-1;1;
915;37,606325;55,759907;1;1;
916;37,623106;55,725382;-1;1;
917;37,604556;55,740249;-1;1;
918;37,589311;55,734273;-1;1;
919;37,558526;55,728758;-1;1;
920;37,566431;55,731794;-1;1;
921;37,589311;55,734273;1;1;
922;37,566431;55,731794;1;1;
923;37,558526;55,728758;1;1;
924;37,589311;55,734273;-1;1;
925;37,558526;55,728758;-1;1;
926;37,566431;55,731794;-1;1;
927;37,589311;55,734273;1;1;
928;37,566431;55,731794;1;1;
929;37,558526;55,728758;1;1;
930;37,589311;55,734273;1;1;
931;37,566431;55,731794;1;1;
932;37,558526;55,728758;1;1;
933;37,589311;55,734273;-1;1;
934;37,558526;55,728758;-1;1;
935;37,566431;55,731794;-1;1;
936;37,587048;55,724469;-1;1;
937;37,601978;55,76094;-1;1;
938;37,589311;55,734273;-1;1;
939;37,558526;55,728758;-1;1;
940;37,566431;55,731794;-1;1;
941;37,589311;55,734273;1;1;
942;37,566431;55,731794;1;1;
943;37,558526;55,728758;1;1;
944;37,589311;55,734273;-1;1;
945;37,558526;55,728758;-1;1;
946;37,566431;55,731794;-1;1;
947;37,589311;55,734273;-1;1;
948;37,558526;55,728758;-1;1;
949;37,566431;55,731794;-1;1;
950;37,589311;55,734273;-1;1;
951;37,558526;55,728758;-1;1;
952;37,566431;55,731794;-1;1;
953;37,589311;55,734273;-1;1;
954;37,558526;55,728758;-1;1;
955;37,566431;55,731794;-1;1;
956;37,589311;55,734273;1;1;
957;37,558526;55,728758;1;1;
958;37,566431;55,731794;1;1;
959;37,589311;55,734273;-1;1;
960;37,558526;55,728758;-1;1;
961;37,566431;55,731794;-1;1;
962;37,589311;55,734273;-1;1;
963;37,558526;55,728758;-1;1;
964;37,566431;55,731794;-1;1;
965;37,589311;55,734273;-1;1;
966;37,558526;55,728758;-1;1;
967;37,566431;55,731794;-1;1;
968;37,589311;55,734273;-1;1;
969;37,558526;55,728758;-1;1;
970;37,566431;55,731794;-1;1;
971;37,586598;55,741865;1;1;
972;37,673286;55,780765;-1;1;
973;37,622136;55,7326;1;1;
974;37,622136;55,7326;1;1;
975;37,599094;55,764171;-1;1;
976;37,622136;55,7326;1;1;
977;37,622136;55,7326;1;1;
978;37,590973;55,759532;-1;1;
979;37,590973;55,759532;-1;1;
980;37,589311;55,734273;-1;1;
981;37,558526;55,728758;-1;1;
982;37,566431;55,731794;-1;1;
983;37,589311;55,734273;-1;1;
984;37,558526;55,728758;-1;1;
985;37,566431;55,731794;-1;1;
986;37,589311;55,734273;1;1;
987;37,558526;55,728758;1;1;
988;37,566431;55,731794;1;1;
989;37,589311;55,734273;1;1;
990;37,558526;55,728758;1;1;
991;37,566431;55,731794;1;1;
992;37,589311;55,734273;1;1;
993;37,558526;55,728758;1;1;
994;37,566431;55,731794;1;1;
995;37,589311;55,734273;1;1;
996;37,558526;55,728758;1;1;
997;37,566431;55,731794;1;1;
998;37,589311;55,734273;1;1;
999;37,558526;55,728758;1;1;
1000;37,566431;55,731794;1;1;
1001;37,589311;55,734273;1;1;
1002;37,558526;55,728758;1;1;
1003;37,566431;55,731794;1;1;
1004;37,589311;55,734273;-1;1;
1005;37,558526;55,728758;-1;1;
1006;37,566431;55,731794;-1;1;
1007;37,589311;55,734273;-1;1;
1008;37,558526;55,728758;-1;1;
1009;37,566431;55,731794;-1;1;
1010;37,589311;55,734273;1;1;
1011;37,558526;55,728758;1;1;
1012;37,566431;55,731794;1;1;
1013;37,566431;55,731794;1;1;
1014;37,589311;55,734273;1;1;
1015;37,558526;55,728758;1;1;
1016;37,589311;55,734273;-1;1;
1017;37,558526;55,728758;-1;1;
1018;37,566431;55,731794;-1;1;
1019;37,566431;55,731794;1;1;
1020;37,589311;55,734273;1;1;
1021;37,558526;55,728758;1;1;
1022;37,589311;55,734273;1;1;
1023;37,558526;55,728758;1;1;
1024;37,566431;55,731794;1;1;
1025;37,648591;55,741237;-1;1;
1026;37,645627;55,744191;-1;1;
1027;37,648097;55,743178;-1;1;
1028;37,646687;55,742012;-1;1;
1029;37,643507;55,744145;-1;1;
1030;37,649894;55,739235;-1;1;
1031;37,648573;55,744029;-1;1;
1032;37,650711;55,741262;-1;1;
1033;37,649166;55,74187;-1;1;
1034;37,557745;55,730674;-1;1;
1035;37,558526;55,728758;-1;1;
1036;37,560538;55,732261;-1;1;
1037;37,590973;55,759532;-1;1;
1038;37,589311;55,734273;-1;1;
1039;37,558526;55,728758;-1;1;
1040;37,566431;55,731794;-1;1;
1041;37,589311;55,734273;-1;1;
1042;37,558526;55,728758;-1;1;
1043;37,566431;55,731794;-1;1;
1044;37,590973;55,759532;-1;1;
1045;37,590973;55,759532;-1;1;
1046;37,590973;55,759532;-1;1;
1047;37,590973;55,759532;-1;1;
1048;37,591952;55,760109;-1;1;
1049;37,590973;55,759532;-1;1;
1050;37,595833;55,762617;-1;1;
1051;37,589311;55,734273;-1;1;
1052;37,558526;55,728758;-1;1;
1053;37,566431;55,731794;-1;1;
1054;37,589311;55,734273;-1;1;
1055;37,558526;55,728758;-1;1;
1056;37,566431;55,731794;-1;1;
1057;37,566431;55,731794;1;1;
1058;37,589311;55,734273;1;1;
1059;37,558526;55,728758;1;1;
1060;37,648591;55,741237;1;1;
1061;37,648097;55,743178;1;1;
1062;37,643507;55,744145;1;1;
1063;37,646687;55,742012;1;1;
1064;37,649894;55,739235;1;1;
1065;37,648573;55,744029;1;1;
1066;37,645627;55,744191;1;1;
1067;37,650711;55,741262;1;1;
1068;37,649166;55,74187;1;1;
1069;37,61114;55,74264;-1;1;
1070;37,61432;55,742863;-1;1;
1071;37,564078;55,734273;-1;1;
1072;37,566431;55,731794;-1;1;
1073;37,557745;55,730674;-1;1;
1074;37,558526;55,728758;-1;1;
1075;37,558526;55,728758;-1;1;
1076;37,557745;55,730674;-1;1;
1077;37,663674;55,778568;-1;1;
1078;37,660853;55,757399;-1;1;
1079;37,667267;55,753727;-1;1;
1080;37,566431;55,731794;-1;1;
1081;37,589311;55,734273;1;1;
1082;37,558526;55,728758;1;1;
1083;37,566431;55,731794;1;1;
1084;37,566431;55,731794;1;1;
1085;37,589311;55,734273;1;1;
1086;37,558526;55,728758;1;1;
1087;37,589311;55,734273;-1;1;
1088;37,558526;55,728758;-1;1;
1089;37,566431;55,731794;-1;1;
1090;37,589311;55,734273;-1;1;
1091;37,558526;55,728758;-1;1;
1092;37,566431;55,731794;-1;1;
1093;37,589311;55,734273;-1;1;
1094;37,558526;55,728758;-1;1;
1095;37,566431;55,731794;-1;1;
1096;37,566431;55,731794;1;1;
1097;37,589311;55,734273;1;1;
1098;37,558526;55,728758;1;1;
1099;37,590183;55,741607;-1;1;
1100;37,584649;55,724591;-1;1;
1101;37,587874;55,723572;-1;1;
1102;37,585467;55,725843;-1;1;
1103;37,54294;55,750266;-1;1;
1104;37,580265;55,724211;-1;1;
1105;37,643956;55,72673;-1;1;
1106;37,616144;55,762054;1;1;
1107;37,669279;55,672565;1;1;
1108;37,676619;55,742808;-1;1;
1109;37,673277;55,740771;-1;1;
1110;37,676619;55,742808;-1;1;
1111;37,589311;55,734273;-1;1;
1112;37,558526;55,728758;-1;1;
1113;37,566431;55,731794;-1;1;
1114;37,589311;55,734273;-1;1;
1115;37,558526;55,728758;-1;1;
1116;37,566431;55,731794;-1;1;
1117;37,589311;55,734273;-1;1;
1118;37,558526;55,728758;-1;1;
1119;37,566431;55,731794;-1;1;
1120;37,589311;55,734273;-1;1;
1121;37,558526;55,728758;-1;1;
1122;37,566431;55,731794;-1;1;
1123;37,589311;55,734273;-1;1;
1124;37,558526;55,728758;-1;1;
1125;37,566431;55,731794;-1;1;
1126;37,589311;55,734273;-1;1;
1127;37,558526;55,728758;-1;1;
1128;37,566431;55,731794;-1;1;
1129;37,589311;55,734273;-1;1;
1130;37,558526;55,728758;-1;1;
1131;37,566431;55,731794;-1;1;
1132;37,589311;55,734273;-1;1;
1133;37,558526;55,728758;-1;1;
1134;37,566431;55,731794;-1;1;
1135;37,588871;55,767514;-1;1;
1136;37,582529;55,766121;-1;1;
1137;37,58349;55,768937;-1;1;
1138;37,583544;55,765002;-1;1;
1139;37,572531;55,766081;-1;1;
1140;37,627948;55,767934;-1;1;
1141;37,627535;55,768122;-1;1;
1142;37,55964;55,768831;-1;1;
1143;37,580301;55,725737;1;1;
1144;37,55549;55,763751;-1;1;
1145;37,589913;55,74189;-1;1;
1146;37,589311;55,734273;-1;1;
1147;37,558526;55,728758;-1;1;
1148;37,566431;55,731794;-1;1;
1149;37,589311;55,734273;-1;1;
1150;37,558526;55,728758;-1;1;
1151;37,566431;55,731794;-1;1;
1152;37,560493;55,730259;1;1;
1153;37,589311;55,734273;1;1;
1154;37,558526;55,728758;1;1;
1155;37,566431;55,731794;1;1;
1156;37,589311;55,734273;1;1;
1157;37,558526;55,728758;1;1;
1158;37,566431;55,731794;1;1;
1159;37,558526;55,728758;-1;1;
1160;37,566431;55,731794;-1;1;
1161;37,558526;55,728758;-1;1;
1162;37,566431;55,731794;-1;1;
1163;37,555014;55,723298;-1;1;
1164;37,667204;55,537623;-1;1;
1165;37,557996;55,725057;-1;1;
1166;37,622136;55,7326;-1;1;
1167;37,612416;55,777454;-1;1;
1168;37,612416;55,777454;-1;1;
1169;37,593956;55,733543;-1;1;
1170;37,557745;55,730674;-1;1;
1171;37,558526;55,728758;-1;1;
1172;37,566431;55,731794;-1;1;
1173;37,566431;55,731794;-1;1;
1174;37,558526;55,728758;-1;1;
1175;37,669279;55,672565;-1;1;
1176;37,587874;55,723572;-1;1;
1177;37,584649;55,724591;-1;1;
1178;37,566431;55,731794;-1;1;
1179;37,558526;55,728758;-1;1;
1180;37,589311;55,734273;-1;1;
1181;37,566431;55,731794;-1;1;
1182;37,558526;55,728758;-1;1;
1183;37,589311;55,734273;-1;1;
1184;37,566431;55,731794;-1;1;
1185;37,558526;55,728758;-1;1;
1186;37,589311;55,734273;-1;1;
1187;37,566431;55,731794;1;1;
1188;37,558526;55,728758;1;1;
1189;37,589311;55,734273;1;1;
1190;37,566431;55,731794;1;1;
1191;37,558526;55,728758;1;1;
1192;37,589311;55,734273;1;1;
1193;37,676619;55,742808;-1;1;
1194;37,588916;55,741982;-1;1;
1195;37,596956;55,75206;-1;1;
1196;37,588916;55,741982;-1;1;
1197;37,587811;55,741216;-1;1;
1198;37,58888;55,741191;-1;1;
1199;37,590183;55,741607;-1;1;
1200;37,527453;55,767555;1;1;
1201;37,554897;55,76017;1;1;
1202;37,559649;55,762024;1;1;
1203;37,554843;55,760915;1;1;
1204;37,572279;55,81212;1;1;
1205;37,566431;55,731794;1;1;
1206;37,558526;55,728758;1;1;
1207;37,589311;55,734273;1;1;
1208;37,566431;55,731794;-1;1;
1209;37,558526;55,728758;-1;1;
1210;37,589311;55,734273;-1;1;
1211;37,566431;55,731794;1;1;
1212;37,558526;55,728758;1;1;
1213;37,589311;55,734273;1;1;
1214;37,566431;55,731794;-1;1;
1215;37,558526;55,728758;-1;1;
1216;37,589311;55,734273;-1;1;
1217;37,558526;55,728758;-1;1;
1218;37,566431;55,731794;-1;1;
1219;37,558526;55,728758;-1;1;
1220;37,566431;55,731794;-1;1;
1221;37,566431;55,731794;-1;1;
1222;37,558526;55,728758;-1;1;
1223;37,589311;55,734273;-1;1;
1224;37,566431;55,731794;1;1;
1225;37,558526;55,728758;1;1;
1226;37,589311;55,734273;1;1;
1227;37,566431;55,731794;-1;1;
1228;37,558526;55,728758;-1;1;
1229;37,589311;55,734273;-1;1;
1230;37,566431;55,731794;-1;1;
1231;37,558526;55,728758;-1;1;
1232;37,589311;55,734273;-1;1;
1233;37,566431;55,731794;-1;1;
1234;37,558526;55,728758;-1;1;
1235;37,589311;55,734273;-1;1;
1236;37,566431;55,731794;-1;1;
1237;37,558526;55,728758;-1;1;
1238;37,589311;55,734273;-1;1;
1239;37,580256;55,738982;-1;1;
1240;37,580795;55,740624;-1;1;
1241;37,580256;55,738982;-1;1;
1242;37,580795;55,740624;-1;1;
1243;37,580256;55,738982;-1;1;
1244;37,577409;55,74371;-1;1;
1245;37,541943;55,752501;1;1;
1246;37,566431;55,731794;1;1;
1247;37,558526;55,728758;1;1;
1248;37,589311;55,734273;1;1;
1249;37,566431;55,731794;1;1;
1250;37,558526;55,728758;1;1;
1251;37,589311;55,734273;1;1;
1252;37,566431;55,731794;1;1;
1253;37,558526;55,728758;1;1;
1254;37,589311;55,734273;1;1;
1255;37,589311;55,734273;1;1;
1256;37,558526;55,728758;1;1;
1257;37,566431;55,731794;1;1;
1258;37,558526;55,728758;1;1;
1259;37,589311;55,734273;1;1;
1260;37,566431;55,731794;1;1;
1261;37,558526;55,728758;1;1;
1262;37,589311;55,734273;1;1;
1263;37,566431;55,731794;1;1;
1264;37,558526;55,728758;1;1;
1265;37,589311;55,734273;1;1;
1266;37,617402;55,768902;1;1;
1267;37,613808;55,771211;1;1;
1268;37,612362;55,772239;1;1;
1269;37,589311;55,734273;-1;1;
1270;37,558526;55,728758;-1;1;
1271;37,566431;55,731794;-1;1;
1272;37,558526;55,728758;-1;1;
1273;37,589311;55,734273;-1;1;
1274;37,566431;55,731794;-1;1;
1275;37,589311;55,734273;-1;1;
1276;37,558526;55,728758;-1;1;
1277;37,566431;55,731794;-1;1;
1278;37,589311;55,734273;-1;1;
1279;37,558526;55,728758;-1;1;
1280;37,566431;55,731794;-1;1;
1281;37,566431;55,731794;1;1;
1282;37,589311;55,734273;1;1;
1283;37,558526;55,728758;1;1;
1284;37,566431;55,731794;1;1;
1285;37,589311;55,734273;1;1;
1286;37,558526;55,728758;1;1;
1287;37,566431;55,731794;-1;1;
1288;37,589311;55,734273;-1;1;
1289;37,558526;55,728758;-1;1;
1290;37,558463;55,729564;-1;1;
1291;37,557745;55,730674;-1;1;
1292;37,560898;55,729442;-1;1;
1293;37,558526;55,728758;-1;1;
1294;37,622136;55,7326;1;1;
1295;37,622136;55,7326;-1;1;
1296;37,558526;55,728758;-1;1;
1297;37,669279;55,672565;-1;1;
1298;37,589311;55,734273;-1;1;
1299;37,566431;55,731794;-1;1;
1300;37,557745;55,730674;-1;1;
1301;37,558688;55,728976;-1;1;
1302;37,558526;55,728758;-1;1;
1303;37,566431;55,731794;-1;1;
1304;37,688054;55,779084;-1;1;
1305;37,558526;55,728758;-1;1;
1306;37,566431;55,731794;-1;1;
1307;37,558526;55,728758;-1;1;
1308;37,566431;55,731794;-1;1;
1309;37,593956;55,733543;-1;1;
1310;37,701583;55,772386;1;1;
1311;37,633203;55,727688;-1;1;
1312;37,558526;55,728758;1;1;
1313;37,566431;55,731794;1;1;
1314;37,558526;55,728758;-1;1;
1315;37,566431;55,731794;-1;1;
1316;37,633203;55,727688;-1;1;
1317;37,558526;55,728758;1;1;
1318;37,566431;55,731794;1;1;
1319;37,558526;55,728758;1;1;
1320;37,566431;55,731794;1;1;
1321;37,604628;55,743461;-1;1;
1322;37,604628;55,743461;-1;1;
1323;37,566431;55,731794;1;1;
1324;37,568237;55,72815;1;1;
1325;37,558526;55,728758;1;1;
1326;37,579583;55,733305;1;1;
1327;37,558526;55,728758;1;1;
1328;37,566431;55,731794;1;1;
1329;37,558526;55,728758;1;1;
1330;37,589311;55,734273;1;1;
1331;37,566431;55,731794;1;1;
1332;37,558526;55,728758;1;1;
1333;37,566431;55,731794;1;1;
1334;37,558526;55,728758;1;1;
1335;37,566431;55,731794;1;1;
1336;37,601034;55,76136;-1;1;
1337;37,559173;55,711316;-1;1;
1338;37,587057;55,737557;-1;1;
1339;37,558526;55,728758;-1;1;
1340;37,566431;55,731794;-1;1;
1341;37,558526;55,728758;1;1;
1342;37,566431;55,731794;1;1;
1343;37,558526;55,728758;-1;1;
1344;37,566431;55,731794;-1;1;
1345;37,558526;55,728758;-1;1;
1346;37,566431;55,731794;-1;1;
1347;37,601034;55,76136;-1;1;
1348;37,558688;55,728976;-1;1;
1349;37,558526;55,728758;-1;1;
1350;37,560898;55,729442;-1;1;
1351;37,557745;55,730674;-1;1;
1352;37,558463;55,729564;-1;1;
1353;37,580256;55,738982;-1;1;
1354;37,580795;55,740624;-1;1;
1355;37,579583;55,733305;1;1;
1356;37,580283;55,732433;-1;1;
1357;37,612416;55,777454;-1;1;
1358;37,558526;55,728758;-1;1;
1359;37,566431;55,731794;-1;1;
1360;37,604628;55,743461;-1;1;
1361;37,606559;55,758418;-1;1;
1362;37,605894;55,759846;-1;1;
1363;37,558832;55,753752;-1;1;
1364;37,587245;55,752658;-1;1;
1365;37,636212;55,794381;-1;1;
1366;37,464167;55,673945;-1;1;
1367;37,616243;55,733229;1;1;
1368;37,634542;55,759233;-1;1;
1369;37,631236;55,758377;-1;1;
1370;37,606334;55,721011;-1;1;
1371;37,607906;55,722279;-1;1;
1372;37,606011;55,720702;-1;1;
1373;37,606334;55,721011;-1;1;
1374;37,607906;55,722279;-1;1;
1375;37,606011;55,720702;-1;1;
1376;37,606334;55,721011;-1;1;
1377;37,607906;55,722279;-1;1;
1378;37,606011;55,720702;-1;1;
1379;37,557511;55,729863;-1;1;
1380;37,558463;55,729564;-1;1;
1381;37,557745;55,730674;-1;1;
1382;37,557745;55,730674;-1;1;
1383;37,558526;55,728758;-1;1;
1384;37,564078;55,734273;-1;1;
1385;37,557511;55,729863;-1;1;
1386;37,558463;55,729564;-1;1;
1387;37,558526;55,728758;-1;1;
1388;37,558463;55,729564;1;1;
1389;37,560898;55,729442;1;1;
1390;37,558526;55,728758;-1;1;
1391;37,566431;55,731794;-1;1;
1392;37,566431;55,731794;1;1;
1393;37,558526;55,728758;1;1;
1394;37,589311;55,734273;1;1;
1395;37,558526;55,728758;1;1;
1396;37,566431;55,731794;1;1;
1397;37,589311;55,734273;1;1;
1398;37,631182;55,78851;-1;1;
1399;37,566431;55,731794;-1;1;
1400;37,558526;55,728758;-1;1;
1401;37,589311;55,734273;-1;1;
1402;37,566431;55,731794;1;1;
1403;37,558526;55,728758;1;1;
1404;37,589311;55,734273;1;1;
1405;37,566431;55,731794;1;1;
1406;37,558526;55,728758;1;1;
1407;37,589311;55,734273;1;1;
1408;37,566431;55,731794;-1;1;
1409;37,558526;55,728758;-1;1;
1410;37,589311;55,734273;-1;1;
1411;37,566431;55,731794;1;1;
1412;37,558526;55,728758;1;1;
1413;37,589311;55,734273;1;1;
1414;37,566431;55,731794;1;1;
1415;37,558526;55,728758;1;1;
1416;37,589311;55,734273;1;1;
1417;37,566431;55,731794;-1;1;
1418;37,558526;55,728758;-1;1;
1419;37,589311;55,734273;-1;1;
1420;37,558463;55,729564;-1;1;
1421;37,560898;55,729442;-1;1;
1422;37,566431;55,731794;1;1;
1423;37,558526;55,728758;1;1;
1424;37,589311;55,734273;1;1;
1425;37,580104;55,740274;-1;1;
1426;37,580795;55,740624;-1;1;
1427;37,580256;55,738982;-1;1;
1428;37,566431;55,731794;-1;1;
1429;37,558526;55,728758;-1;1;
1430;37,589311;55,734273;-1;1;
1431;37,566431;55,731794;-1;1;
1432;37,558526;55,728758;-1;1;
1433;37,589311;55,734273;-1;1;
1434;37,566431;55,731794;1;1;
1435;37,558526;55,728758;1;1;
1436;37,589311;55,734273;1;1;
1437;37,566431;55,731794;-1;1;
1438;37,558526;55,728758;-1;1;
1439;37,589311;55,734273;-1;1;
1440;37,566431;55,731794;-1;1;
1441;37,558526;55,728758;-1;1;
1442;37,589311;55,734273;-1;1;
1443;37,566431;55,731794;-1;1;
1444;37,558526;55,728758;-1;1;
1445;37,589311;55,734273;-1;1;
1446;37,566431;55,731794;-1;1;
1447;37,558526;55,728758;-1;1;
1448;37,589311;55,734273;-1;1;
1449;37,590973;55,759532;-1;1;
1450;37,566431;55,731794;-1;1;
1451;37,558526;55,728758;-1;1;
1452;37,589311;55,734273;-1;1;
1453;37,590973;55,759532;-1;1;
1454;37,590973;55,759532;-1;1;
1455;37,590973;55,759532;-1;1;
1456;37,590758;55,763635;-1;1;
1457;37,593695;55,762176;-1;1;
1458;37,590973;55,759532;-1;1;
1459;37,591952;55,760109;-1;1;
1460;37,876476;55,785655;-1;1;
1461;37,590973;55,759532;-1;1;
1462;37,604816;55,759689;-1;1;
1463;37,590973;55,759532;-1;1;
1464;37,590973;55,759532;-1;1;
1465;37,558526;55,728758;-1;1;
1466;37,566431;55,731794;-1;1;
1467;37,557745;55,730674;-1;1;
1468;37,558526;55,728758;-1;1;
1469;37,566431;55,731794;-1;1;
1470;37,701583;55,772386;1;1;
1471;37,622324;55,720449;-1;1;
1472;37,623645;55,722614;-1;1;
1473;37,625909;55,722527;-1;1;
1474;37,59489;55,785726;-1;1;
1475;37,805904;55,737912;-1;1;
1476;37,600873;55,781241;-1;1;
1477;37,600459;55,779449;-1;1;
1478;37,676619;55,742808;-1;1;
1479;37,567339;55,758858;-1;1;
1480;37,597863;55,750748;-1;1;
1481;37,597154;55,745711;-1;1;
1482;37,628622;55,742914;1;1;
1483;37,670223;55,735251;1;1;
1484;37,673618;55,738201;1;1;
1485;37,55964;55,768831;-1;1;
1486;37,558463;55,729564;-1;1;
1487;37,566431;55,731794;-1;1;
1488;37,558526;55,728758;-1;1;
1489;37,558463;55,729564;-1;1;
1490;37,566431;55,731794;-1;1;
1491;37,590722;55,739291;1;1;
1492;37,590183;55,741607;1;1;
1493;37,559173;55,711316;-1;1;
1494;37,559173;55,711316;-1;1;
1495;37,579529;55,732611;-1;1;
1496;37,606029;55,739539;-1;1;
1497;37,585062;55,738348;-1;1;
1498;37,559173;55,711316;-1;1;
1499;37,589401;55,766238;-1;1;
1500;37,59303;55,767398;-1;1;
1501;37,588162;55,767073;-1;1;
1502;37,612569;55,772689;-1;1;
